mean_z,std_z,min_z,max_z,rms_z,skew_z,kurtosis_z,fft_max_z,psd_z,dominant_freq_z,label
-9.533232323232323,0.023682779536793087,-9.59,-9.49,9.53326144283129,,,,,0.0,0
-9.540599999999998,0.02351960282767832,-9.59,-9.489999999999998,9.540628700457848,0.25952268382586696,-0.5539316995506911,954.06,1.2188732498865287e-05,5.0,0
-9.520199999999999,0.08483769411903141,-9.61,-8.925,9.520574221127632,4.717251195164985,26.33149172260562,952.02,0.0001915730358866512,2.0,0
-9.546899999999999,0.04255584566190654,-9.75,-9.435,9.546993898604942,-1.7287795613927694,6.597470455304945,954.69,6.491138619834689e-05,28.0,0
-9.5594,0.09469589817575601,-10.12,-9.489999999999998,9.559864329581252,-4.100319973919402,18.211682784196537,955.94,0.00034981350944337494,2.0,0
-9.5319,0.0437380864009872,-9.81,-9.415,9.531999344313867,-2.0621894848864186,15.925420816764564,953.19,5.837897551239342e-05,16.0,0
-9.537799999999999,0.04435463147556692,-9.71,-9.28,9.537902101615426,1.8638569302847106,13.322340072081914,953.78,2.518881932888586e-05,1.0,0
-9.5353,0.03558188734554036,-9.63,-9.415,9.535365724501604,1.0298693445933342,2.8195023605254095,953.53,1.5482014252684036e-05,4.0,0
-9.5452,0.0435885259668139,-9.83,-9.49,9.545298528595112,-3.498968555222584,18.368117469874203,954.52,3.396868731260988e-05,4.0,0
-9.557,0.11722593225016047,-10.475,-9.355,9.557711729279138,-5.572088909386951,38.67763436462834,955.6999999999999,1.7177978176458048e-05,0.0,0
-9.501699999999998,0.1867102492412166,-9.63,-8.274999999999999,9.503515928328842,4.697181879243897,23.3736238193396,950.1700000000001,0.0010622561643513582,2.0,0
-9.565199999999999,0.11123939059614636,-10.455,-9.489999999999998,9.56584034468483,-6.089631945917114,42.43151480103367,956.52,0.0005989350769670933,2.0,0
-9.575,0.12737243569052667,-10.475,-9.489999999999998,9.575838683896048,-5.286044287879683,30.057280289034573,957.5,0.00030687058499389387,2.0,0
-9.5563,0.08409836712764023,-10.2,-9.215,9.55666633821648,-4.183872651473444,35.70377234761173,955.6299999999999,1.7290530667115098e-05,1.0,0
-9.5388,0.025157283018817818,-9.59,-9.47,9.538832842649043,0.1697739538462303,-0.30650921652985685,953.8800000000001,1.4155468931176126e-05,16.0,0
-9.5486,0.07821583709017753,-10.0,-9.28,9.548917137560677,-2.3705256409638733,13.693085944459327,954.86,2.0485521256206294e-05,25.0,0
-9.5026,0.14886350605283843,-9.61,-8.71,9.503754284491999,4.215782063776962,17.616493890198193,950.26,0.0009478288300494699,2.0,0
-9.524899999999997,0.06361571815172425,-9.61,-9.18,9.525110314321823,3.1872295861315747,12.149939930718828,952.49,8.222225347476884e-05,3.0,0
-9.5526,0.10245343854994364,-10.2,-9.260000000000002,9.553143906589076,-3.318198910251322,18.21483783273009,955.26,3.9546904137367606e-05,1.0,0
-9.553,0.04261052177170061,-9.825,-9.489999999999998,9.553094079930334,-3.229699270099427,16.30506958938815,955.3,6.94730758757452e-05,6.0,0
-10.064616895631307,3.114497166919319,-23.173156354198905,-5.907732808343505,10.530888135981133,-3.203940323075627,10.244779750609919,1006.4616895631309,0.2788438732060636,7.0,1
-9.547199999999998,0.024291163126960683,-9.59,-9.49,9.547230593213932,0.20618639129016678,-0.23172183890831688,954.72,1.2752896530268531e-05,12.0,0
-9.542399999999999,0.02234350740667942,-9.59,-9.489999999999998,9.54242589701382,0.12853935396632385,-0.23569949908419252,954.24,1.007409682698854e-05,11.0,0
-9.574200000000001,0.1593432227183278,-10.745,-9.47,9.575512623353385,-5.550399994770381,33.92995026340522,957.4200000000001,6.434732765793071e-05,1.0,0
-9.5613,0.11046417217058842,-10.260000000000002,-9.36,9.561931708603653,-5.113588365998318,29.91424921184756,956.13,0.00036430932403313333,2.0,0
-10.310554988720687,2.8342114745722324,-23.26,-7.609999999999998,10.689245591303626,-3.4877996266762636,11.697143140610745,1031.0554988720687,0.3871063700403582,2.0,1
-9.536599999999998,0.02165943935403997,-9.59,-9.47,9.53662435036633,0.25211172909007457,0.79470251010973,953.66,1.0004657688348677e-05,14.0,0
-9.525699999999999,0.11865411067383214,-9.689999999999998,-8.61,9.526431572210027,5.604977634624091,36.93900217768106,952.5699999999999,0.0006926932891351575,2.0,0
-9.532900000000001,0.1118715443007848,-9.98,-8.844999999999999,9.533549837285165,2.8278225613375136,19.81058764272255,953.29,8.839683516897673e-05,3.0,0
-9.553199999999999,0.09564644491167681,-10.28,-9.335,9.553674005323813,-4.901109655168252,33.61830280492848,955.3199999999999,0.0001794488671303301,26.0,0
-9.507199999999997,0.14464222667455673,-9.595,-8.454999999999998,9.508289225722997,5.587394166786191,33.047020320499655,950.72,0.0009273449365407751,2.0,0
-9.495099999999997,0.18010235585871368,-9.59,-8.395,9.496790852703874,4.921600211585667,24.370893283877727,949.51,0.0003542886912245688,1.0,0
-8.852340802029307,1.902637350256702,-11.335,-3.294999999999999,9.052500553603894,2.244015241827076,3.485325074766351,885.2340802029306,0.010889180386781558,1.0,1
-9.530149999999997,0.18963076163316903,-10.45,-8.235,9.532017585485244,2.6588874655692067,27.000269238115614,953.0149999999999,1.612261286553523e-05,0.0,1
-9.543599999999996,0.023763140968459173,-9.61,-9.489999999999998,9.543629288693058,-0.0934873693239276,-0.05698836405772978,954.3599999999999,1.2958814000440481e-05,2.0,0
-9.515699999999997,0.10820393204080367,-9.589999999999998,-8.764999999999999,9.516309027138618,5.85690200805312,35.8311997333103,951.5699999999998,0.00031099911808038966,3.0,0
-9.590899999999998,0.2527578990962609,-11.609999999999998,-9.415,9.59419670946974,-6.135365067534897,41.83939067631622,959.0899999999998,0.002310183701856029,3.0,0
-9.514399999999998,0.14560615205118063,-9.904999999999998,-8.589999999999998,9.515502955703392,4.114716825909792,23.066246722547902,951.4399999999998,5.6265707499955056e-05,1.0,0
-9.498799999999996,0.19523505646457887,-9.785,-8.2,9.500786125368782,4.839842738638805,25.51184401310924,949.8799999999999,0.0016382180600984302,4.0,0
-9.541999999999998,0.024287836253956942,-9.63,-9.49,9.542030601501965,-0.5645859349644804,0.5965471945955549,954.1999999999999,1.1677671520344277e-05,5.0,0
-9.511099999999999,0.1987912716820581,-10.085,-8.314999999999998,9.513156468806764,3.3250734655642895,17.58347110154908,951.11,3.402837431429495e-05,1.0,0
-9.530700000000001,0.22130925845700156,-11.065,-8.434999999999999,9.533243440718378,-1.5800798972617003,28.75232511975177,953.0699999999999,0.00155023051613012,8.0,0
-9.47575,0.4106464323773463,-9.98,-6.61,9.484554931571644,6.10820460036266,37.70204432126433,947.575,0.00012266011002047338,0.0,0
-9.52825,0.0723116676113011,-9.845,-9.24,9.528521645564961,1.0773300930756802,7.8484615730655545,952.825,0.00011906135018638647,3.0,0
-9.564199999999998,0.22121076379824295,-11.12,-8.98,9.566732279101364,-3.939961800946883,25.36394141800299,956.42,0.0006237998177164487,1.0,0
-9.5225,0.13992151479679713,-9.965,-8.629999999999999,9.523517653682385,2.615386220708104,17.547567688280935,952.25,0.0009491373899925068,9.0,0
-9.325512853879605,0.7975102389182823,-10.455000000000002,-6.255000000000001,9.3592121646665,3.3226676396751613,9.863904435361007,932.5512853879607,0.010899213040885291,1.0,1
-9.537,0.04742884090397877,-9.825,-9.340000000000002,9.537116755078552,-1.0979395724917294,15.864137300134676,953.7,8.099436772299363e-05,7.0,0
-9.522200000000002,0.22306102802197914,-10.200000000000005,-7.960000000000001,9.524786165578734,4.150004593166033,26.839250829900344,952.2200000000001,0.00031209747321401794,1.0,0
-9.590900000000001,0.47296100379535616,-12.630000000000004,-9.005000000000003,9.602438127892313,-5.476095338632583,31.471986646440584,959.0900000000003,0.0054444454929216245,8.0,0
-9.561800000000003,0.2681186982730531,-11.200000000000005,-8.080000000000002,9.565520790840406,-1.4754104469350386,24.080379529074317,956.1800000000003,0.0035976014433198723,10.0,0
-9.570000000000002,0.22282619942797405,-11.040000000000004,-9.120000000000005,9.57256783731513,-5.361263888340646,33.25783839658006,957.0000000000002,0.000993396239832583,7.0,0
-9.662808848237251,0.5450530414669982,-12.435000000000004,-9.49,9.678015645131206,-4.67586491686318,20.244662405761694,966.2808848237249,0.00024867565955457384,0.0,1
-9.526950000000005,0.07930536494519715,-9.870000000000005,-9.120000000000005,9.527276775133599,1.2033221857477538,11.70288694005032,952.6950000000002,1.3682680518297535e-05,19.0,1
-9.567500000000004,0.2943898844057045,-11.750000000000004,-8.315000000000005,9.571982814443414,-4.35197404057329,35.79493796543818,956.7500000000005,0.0013227576812378376,20.0,0
-9.372668493441125,2.4303306950230463,-17.355000000000004,-2.2950000000000035,9.679584541820141,-0.018565594175048945,4.585877773012076,937.2668493441126,0.24938375151267136,5.0,1
-9.528500000000001,0.05484367131062839,-9.590000000000003,-9.235000000000005,9.528656253638285,3.6413869702643464,15.237592180061728,952.8500000000001,1.0150285070145135e-05,0.0,0
-9.550800000000002,0.04906561263690052,-9.89,-9.49,9.550924771978892,-3.9468870133240554,22.825708586333672,955.0800000000003,8.530142109365128e-05,12.0,0
-9.563400000000003,0.22512160574617734,-11.320000000000004,-8.530000000000005,9.566022815151554,-4.157404874148772,40.19646313230678,956.3400000000003,0.0003992850983255062,12.0,0
-9.4951,0.21322556463553186,-9.770000000000003,-8.000000000000004,9.497469899925983,4.8799302056346345,26.519130989764825,949.5100000000002,0.0013221969593190416,2.0,0
-10.128401859633748,3.0235674299046593,-22.24644316634704,-4.845000000000003,10.565749601111168,-3.3432863025315864,10.494579778259936,1012.8401859633748,0.44339466364407754,6.0,1
-9.539400000000002,0.04324162790458297,-9.745000000000005,-9.355000000000004,9.539497025524986,-0.7286988140072743,8.885224551644388,953.9400000000003,1.6767616806203844e-05,22.0,0
-9.537300000000004,0.03489102804997066,-9.610000000000005,-9.315000000000005,9.537363183815538,2.5942880661492986,15.038340123807814,953.7300000000002,3.7293978168752354e-05,35.0,0
-9.562900000000003,0.21093368674069146,-11.260000000000003,-9.195000000000004,9.565202794504675,-6.474412957832145,46.18750174511264,956.2900000000003,4.4716739486407896e-05,0.0,0
-9.491800000000003,0.2033339791345928,-9.670000000000003,-8.470000000000004,9.493955893093249,3.9556250116442158,15.301517371518113,949.1800000000003,0.00048764187094867497,1.0,0
-9.548100000000002,0.055285210910826665,-9.925000000000004,-9.470000000000002,9.548258453770512,-4.18572245063513,24.13925044275023,954.8100000000002,0.00012726824286633006,2.0,0
-9.509900000000002,0.17678238062943388,-9.945000000000004,-8.375000000000004,9.511526559916659,4.151800085751714,23.41491784786502,950.9900000000002,0.0005661549670242108,31.0,0
-9.508000000000004,0.14214980005812744,-9.670000000000003,-8.550000000000004,9.509051924350821,4.88962116530247,27.10746686197175,950.8000000000004,5.692324292932145e-05,5.0,0
-9.538100000000004,0.047358401385796084,-9.65,-9.180000000000003,9.538216395112876,4.509082610563346,31.78624109196482,953.8100000000004,8.64253949786235e-05,5.0,0
-9.5637,0.10422300294769092,-10.260000000000003,-9.320000000000004,9.564262203641224,-3.703082181219833,20.241919372584416,956.3700000000003,5.111499093311213e-05,1.0,0
-9.463200000000006,0.4849448161878573,-10.335000000000004,-5.455000000000004,9.475493338080083,6.415292297350169,47.07208774787648,946.3200000000004,0.011901191111721695,3.0,0
-9.250195452412544,0.9182922124607226,-10.945000000000004,-5.498791316790313,9.295210803926128,2.7832825258921354,7.882236040654945,925.0195452412544,0.0028325903594215466,1.0,1
-9.526050000000003,0.06216747907503905,-9.650000000000006,-9.200000000000006,9.526250823382725,3.153719890568622,14.205018743286839,952.6050000000002,1.5204649633542781e-05,6.0,0
-9.5562,0.044969799068740414,-9.825000000000006,-9.475000000000003,9.556304751314707,-3.4823629132483243,17.98897457497312,955.6200000000003,2.1171811728525272e-05,4.0,0
-9.540600000000005,0.03289315424156795,-9.61,-9.340000000000009,9.540656135717294,2.5762868859560535,13.398314186967905,954.0600000000002,3.157746678464414e-05,4.0,0
-9.529400000000003,0.06369624887865953,-9.750000000000004,-9.235000000000005,9.529610747559422,2.1825088690547645,10.060234417652017,952.9400000000003,2.3403440829243978e-05,1.0,0
-9.5494,0.036454482480612976,-9.790000000000006,-9.49,9.549468885754854,-3.353865533407072,18.54456564857002,954.9400000000003,1.6593259545048263e-05,7.0,0
-9.532200000000003,0.050092439801356074,-9.590000000000003,-9.235000000000005,9.532330302711927,3.660664621352476,17.620342504017724,953.2200000000003,1.2874154489750256e-05,1.0,0
-9.541800000000002,0.024797360563356238,-9.590000000000003,-9.470000000000006,9.541831899588257,0.3031387532581191,0.01935184119834732,954.1800000000003,1.201843759177115e-05,4.0,0
-8.92596497168482,3.4569309268449664,-15.240000000000006,2.864977528107889,9.565757596468345,2.0794315776781973,5.545193899949949,892.5964971684821,0.28883043739060693,4.0,1
-9.551200000000001,0.04281225162133963,-9.850000000000003,-9.49,9.551294990732934,-3.6289829905570796,22.27181697444731,955.1200000000002,9.80047314197992e-06,4.0,0
-9.5325,0.04602645264882281,-9.670000000000002,-9.315000000000005,9.532610004610492,1.5195201966231717,6.479931537363326,953.2500000000002,2.4779198640521994e-05,11.0,0
-9.613300000000002,0.3852634019588273,-12.455000000000002,-9.215000000000003,9.620939689032461,-5.569151361623522,33.48913038371846,961.3300000000002,0.002810354070828736,4.0,0
-9.548200000000003,0.03089179551762991,-9.690000000000005,-9.49,9.548249473070967,-1.6387434624152712,5.359950974976869,954.8200000000002,3.0283471352987282e-05,6.0,0
-9.504200000000003,0.19017764157107225,-9.610000000000005,-7.905000000000003,9.50608349952808,6.6378562806090935,50.00103470245987,950.4200000000003,7.681230370087449e-05,1.0,0
-9.4947,0.19351326527756119,-9.610000000000005,-8.180000000000003,9.496652094290916,5.050720942605991,26.703716166818637,949.4700000000001,0.0016337192583512693,2.0,0
-9.532750000000002,0.15526512841269308,-10.1,-8.240000000000002,9.534001717537082,5.44053819481221,48.37984973635053,953.2750000000002,3.655165500224456e-05,0.0,0
-9.539250000000001,0.09214441618645938,-10.080000000000002,-8.965000000000002,9.539690574122412,0.45330354580372856,24.95149228870568,953.9250000000001,1.6788954513255537e-05,27.0,0
-9.548200000000001,0.06459086466350979,-10.005000000000004,-9.435000000000002,9.548416282295197,-4.290818921712115,25.812276911607498,954.8200000000002,0.0001877954880720884,3.0,0
-9.544999999999998,0.038801489089409315,-9.69,-9.340000000000003,9.545078077208169,0.8623008007253676,8.188567513743244,954.5,4.8872396665375584e-05,23.0,0
-9.575649999999998,0.14854454659539817,-10.570000000000002,-9.14,9.57679057670157,-4.204913741332293,24.038691135600796,957.565,0.00011286407401505227,1.0,0
-9.53905,0.15748127193447842,-10.825000000000005,-9.1,9.54033685201943,-5.148899817521801,44.02597573261312,953.905,0.00048600337233745507,32.0,0
-9.54,0.08229351263752369,-10.200000000000005,-9.275000000000002,9.540351382417736,-4.707036202826302,41.16546147966623,954.0,0.0002491588606418478,15.0,0
-9.5828,0.12425804040809862,-10.260000000000002,-9.470000000000002,9.58359752389467,-3.4583798638028336,12.983959493501072,958.2800000000001,6.383049810975595e-05,1.0,0
-9.5259,0.07920813905735476,-9.845000000000002,-9.140000000000002,9.526226010335888,2.1790450388620575,13.290917868541356,952.5899999999999,0.0002919777893548382,7.0,0
-9.4469,0.39313090579463345,-9.750000000000002,-6.880000000000002,9.454994764673327,5.126870396923013,27.58685923013583,944.69,0.0003189390381049201,1.0,0
-9.5732,0.17845368354762897,-10.865000000000002,-9.315,9.574846500075079,-5.692221530198167,35.208985813537886,957.32,0.0014368411638025248,2.0,0
-9.519900000000002,0.25764177228912777,-10.260000000000002,-7.650000000000002,9.523350854609948,4.593030537556044,30.440386241077974,951.99,0.0005905889867791376,1.0,0
-9.499400000000001,0.19480666406372305,-9.61,-8.160000000000002,9.50137729489783,5.081633391449098,27.252689490207267,949.94,0.0018114368279150133,2.0,0
-9.591700000000001,0.14058179976171337,-10.3,-9.490000000000002,9.592719869776246,-3.4727429935136027,11.86602020003578,959.1700000000001,0.00015014728533643026,1.0,0
-9.5482,0.07776395259522444,-9.965000000000002,-9.295000000000002,9.548513496874788,-2.2279655857106366,12.07652375898894,954.82,0.00016435390530222327,19.0,0
-9.5249,0.14986522564819976,-9.770000000000003,-8.120000000000001,9.526067131823082,8.363269475319676,75.96158103935358,952.49,7.579975470917405e-05,1.0,0
-9.5566,0.25298009663396315,-11.04,-8.67,9.559914356310939,-2.1990032341927663,16.920196978141274,955.6600000000001,0.0009020399874426424,3.0,0
-9.5281,0.06515630003570984,-9.67,-9.18,9.528320549813593,3.3408894909461964,14.225234554012726,952.81,0.00016337440850282652,7.0,0
-9.5561,0.4284907622497052,-11.885,-7.375,9.565605861627375,-1.645815252701148,21.50573214359855,955.61,0.0007859104025628603,5.0,0
-9.5811,0.24638146903293737,-11.275,-9.36,9.584235702443882,-6.056773059464698,37.253059573015605,958.1099999999999,0.002995507641457496,3.0,0
-9.6039,0.32315097950579647,-11.925,-9.36,9.609280800351295,-5.61257189964021,32.64321610145703,960.39,0.0005221531334688087,1.0,0
-9.529200000000001,0.07003505615696404,-9.59,-9.02,9.52945478503361,4.897995521387174,29.390153930770225,952.92,0.00018399649101044204,3.0,0
-9.565299999999999,0.19180274484295823,-11.0,-9.005,9.567203588301025,-5.222788498431364,35.40063768216885,956.53,0.0009790328537002788,2.0,0
-9.54245,0.13667497203145135,-10.335,-9.12,9.543418949726561,-2.398728315889826,15.410304297762693,954.245,4.211246891222199e-05,1.0,0
-9.190536945800174,1.4141985974993496,-10.945,-2.765,9.297630206055487,3.4823288208551335,11.643068852409963,919.0536945800172,0.06835496914830702,2.0,1
-9.553500000000001,0.09855650074137089,-10.2,-9.415,9.554003270880745,-4.989716130288587,28.983918443518025,955.35,0.00047112936614409885,27.0,0
-9.284079391850225,1.0082721238035508,-12.73,-4.754074615330151,9.338124902948183,2.551026954775848,10.423467540580399,928.4079391850227,0.03645419244002876,2.0,1
-9.5377,0.06007747523242837,-9.945,-9.32,9.53788731847887,-2.457530698764027,22.05925412170541,953.77,7.125068828606268e-05,18.0,0
-9.5402,0.02335410330999997,-9.61,-9.49,9.540228299155109,-0.33920392503010155,0.2435038044399711,954.02,7.847664727184515e-06,3.0,0
-9.535599999999999,0.024631424455501604,-9.59,-9.47,9.535631494557663,0.023529699754572024,-0.14565149331755523,953.56,8.669364307450356e-06,11.0,0
-9.498899999999999,0.22830355921779935,-9.945,-8.254999999999999,9.50161578364438,4.723875742651616,22.965298272271873,949.89,0.00011861766725090318,1.0,0
-9.541,0.08097262288308112,-10.025,-9.1,9.541340157441198,-0.6431549632504232,20.001398924517204,954.1,0.0002752678255706009,28.0,0
-9.52215,0.323189014183479,-11.375,-8.14,9.527578246857905,-0.5899069148570144,14.924632438193498,952.2149999999999,0.0006204175257449595,1.0,0
-9.512349999999998,0.20150250643853074,-9.79,-7.744999999999998,9.514462662179087,7.044828266043405,57.98537761372608,951.2349999999998,0.0018884619427126164,6.0,0
